FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_SPOP_FLNE_CNT,WPI_SPOP_FLNE_PCT,WPI_SPOP_LEP_CNT,WPI_SPOP_LEP_PCT,WPI_SPOP_SPED_CNT,WPI_SPOP_SPED_PCT,WPI_SPOP_FLUNCH_CNT,WPI_SPOP_FLUNCH_PCT,WPI_SPOP_FLUNCH_FR_CNT,WPI_SPOP_FLUNCH_FR_PCT,WPI_SPOP_FLUNCH_RP_CNT,WPI_SPOP_FLUNCH_RP_PCT,WPI_SPOP_HN_CNT,WPI_SPOP_HN_PCT
1998,JACKSON STREET,2100020,6,118,30.50%,83,21.40%,0,0%,168,43.40%,,,,,,
1999,Jackson Street,2100020,6,97,26.80%,65,18%,,,176,48.60%,,,,,,
2000,JACKSON STREET,2100020,6,92,27.40%,57,17%,0,0%,130,38.70%,,,,,,
2001,Jackson Street                      ,2100020,6,65,19.70%,38,11.50%,0,0%,105,31.80%,,,,,,
2002,Jackson Street,2100020,6,29,8.70%,29,8.70%,0,0%,108,32.30%,,,,,,
2003,Jackson Street,2100020,6,39,11.50%,31,9.10%,0,0%,97,28.50%,,,,,,
2004,Jackson Street,2100020,6,43,11.40%,26,6.90%,65,17.20%,102,27.10%,,,,,,
2005,Jackson Street,2100020,6,43,10.40%,25,6.10%,85,20.60%,117,28.30%,,,,,,
2006,Jackson Street,2100020,6,47,11.20%,35,8.30%,85,20.20%,140,33.30%,,,,,,
2007,Jackson Street,2100020,6,46,11.30%,27,6.60%,92,22.50%,119,29.20%,104,25.50%,15,3.70%,,
2008,Jackson Street,2100020,6,50,12.30%,25,6.20%,87,21.40%,130,32%,104,25.60%,26,6.40%,,
2009,Jackson Street,2100020,6,48,12.40%,25,6.40%,89,22.90%,117,30.20%,106,27.30%,11,2.80%,,
2010,Jackson Street,2100020,6,49,14.50%,30,8.90%,67,19.80%,153,45.30%,143,42.30%,10,3%,,
2011,Jackson Street,2100020,6,40,13.50%,15,5.10%,57,19.30%,120,40.50%,104,35.10%,16,5.40%,,
2012,Jackson Street,2100020,6,55,18.60%,42,14.20%,64,21.60%,131,44.30%,122,41.20%,9,3%,,
2013,Jackson Street,2100020,6,55,18%,38,12.40%,75,24.50%,133,43.50%,127,41.50%,6,2%,169,55.20%
2014,Jackson Street,2100020,6,55,17.20%,39,12.20%,73,22.90%,124,38.90%,124,38.90%,0,0%,167,52.40%
1995,LEEDS,2100025,6,9,1.90%,0,0%,0,0%,124,26.30%,,,,,,
1996,LEEDS,2100025,6,1,0.20%,1,0.20%,0,0%,106,23.30%,,,,,,
1997,LEEDS,2100025,6,11,2.80%,0,0%,0,0%,80,20.50%,,,,,,
1998,LEEDS,2100025,6,13,3.30%,0,0%,0,0%,84,21.20%,,,,,,
1999,Leeds,2100025,6,3,0.80%,1,0.30%,,,88,22.60%,,,,,,
2000,LEEDS,2100025,6,10,2.60%,0,0%,0,0%,85,22.50%,,,,,,
2001,Leeds                               ,2100025,6,24,7.10%,1,0.30%,0,0%,95,27.90%,,,,,,
2002,Leeds,2100025,6,0,0%,0,0%,0,0%,73,21.50%,,,,,,
2003,Leeds,2100025,6,5,1.50%,2,0.60%,0,0%,77,23.30%,,,,,,
2004,Leeds,2100025,6,14,4.10%,4,1.20%,43,12.50%,86,25%,,,,,,
2005,Leeds,2100025,6,12,3.70%,2,0.60%,47,14.50%,93,28.60%,,,,,,
2006,Leeds,2100025,6,20,5.90%,0,0%,53,15.70%,86,25.50%,,,,,,
2007,Leeds,2100025,6,11,3.40%,0,0%,57,17.50%,81,24.80%,59,18.10%,22,6.70%,,
2008,Leeds,2100025,6,12,3.80%,1,0.30%,46,14.40%,78,24.50%,60,18.80%,18,5.60%,,
2009,Leeds,2100025,6,12,3.70%,0,0%,53,16.50%,67,20.80%,54,16.80%,13,4%,,
2010,Leeds,2100025,6,11,3.40%,0,0%,62,19.40%,82,25.70%,62,19.40%,20,6.30%,,
2011,Leeds,2100025,6,8,2.30%,0,0%,55,15.70%,102,29.10%,76,21.70%,26,7.40%,,
2012,Leeds,2100025,6,8,2.40%,0,0%,49,14.60%,93,27.70%,78,23.20%,15,4.50%,,
2013,Leeds,2100025,6,8,2.30%,0,0%,56,15.80%,108,30.50%,90,25.40%,18,5.10%,141,39.80%
2014,Leeds,2100025,6,9,2.50%,0,0%,56,15.90%,102,28.90%,89,25.20%,13,3.70%,135,38.20%
1995,ROBERT K FINN,2100029,6,47,9.70%,32,6.60%,0,0%,93,19.10%,,,,,,
1996,ROBERT K FINN,2100029,6,46,9.70%,30,6.30%,0,0%,90,19%,,,,,,
1997,ROBERT K FINN,2100029,6,11,2.80%,11,2.80%,0,0%,55,14.20%,,,,,,
1998,ROBERT K FINN,2100029,6,15,3.90%,9,2.30%,0,0%,56,14.50%,,,,,,
1999,R. K. Finn Ryan Road,2100029,6,21,5.30%,15,3.80%,,,47,11.80%,,,,,,
2000,ROBERT K FINN,2100029,6,22,6%,16,4.40%,0,0%,71,19.50%,,,,,,
2001,Robert K Finn                       ,2100029,6,27,7.90%,24,7%,0,0%,73,21.30%,,,,,,
2002,R. K. Finn Ryan Road,2100029,6,0,0%,0,0%,0,0%,74,22.90%,,,,,,
2003,R. K. Finn Ryan Road,2100029,6,18,6.30%,15,5.20%,0,0%,58,20.10%,,,,,,
2004,R. K. Finn Ryan Road,2100029,6,26,9%,9,3.10%,37,12.80%,69,24%,,,,,,
2005,R. K. Finn Ryan Road,2100029,6,29,10.30%,9,3.20%,49,17.40%,68,24.20%,,,,,,
2006,R. K. Finn Ryan Road,2100029,6,28,10%,8,2.80%,62,22.10%,85,30.20%,,,,,,
2007,R. K. Finn Ryan Road,2100029,6,27,10.20%,5,1.90%,69,25.90%,75,28.20%,58,21.80%,17,6.40%,,
2008,R. K. Finn Ryan Road,2100029,6,25,9.50%,3,1.10%,63,23.90%,84,31.80%,63,23.90%,21,8%,,
2009,R. K. Finn Ryan Road,2100029,6,21,7.80%,0,0%,72,26.70%,91,33.70%,77,28.50%,14,5.20%,,
2010,R. K. Finn Ryan Road,2100029,6,13,5.10%,0,0%,48,18.70%,85,33.10%,67,26.10%,18,7%,,
2011,R. K. Finn Ryan Road,2100029,6,16,6.10%,0,0%,52,19.90%,86,33%,71,27.20%,15,5.70%,,
2012,R. K. Finn Ryan Road,2100029,6,11,4.60%,0,0%,37,15.60%,71,30%,58,24.50%,13,5.50%,,
2013,R. K. Finn Ryan Road,2100029,6,9,3.80%,0,0%,55,23%,75,31.40%,64,26.80%,11,4.60%,106,44.40%
2014,R. K. Finn Ryan Road,2100029,6,12,4.80%,5,2%,61,24.60%,100,40.30%,85,34.30%,15,6%,123,49.60%
1995,JOHN F KENNEDY JR HIGH,2100410,6,59,10.40%,21,3.70%,0,0%,159,28.10%,,,,,,
1996,JOHN F KENNEDY JR HIGH,2100410,6,49,9%,18,3.30%,0,0%,145,26.60%,,,,,,
1997,JOHN F KENNEDY JR HIGH,2100410,6,47,6.30%,11,1.50%,0,0%,213,28.50%,,,,,,
1998,JOHN F KENNEDY JR HIGH,2100410,6,11,1.50%,11,1.50%,0,0%,200,27.50%,,,,,,
1999,John F Kennedy Middle School,2100410,6,35,4.70%,9,1.20%,,,224,30.30%,,,,,,
2000,JOHN F KENNEDY JR HIGH,2100410,6,37,4.80%,5,0.60%,0,0%,211,27.20%,,,,,,
2001,John F Kennedy Jr High              ,2100410,6,41,5.10%,17,2.10%,0,0%,107,13.40%,,,,,,
2002,John F Kennedy Middle School,2100410,6,5,0.60%,5,0.60%,0,0%,207,26.60%,,,,,,
2003,John F Kennedy Middle School,2100410,6,58,7.60%,24,3.10%,0,0%,186,24.20%,,,,,,
2004,John F Kennedy Middle School,2100410,6,62,8.60%,7,1%,148,20.40%,190,26.20%,,,,,,
2005,John F Kennedy Middle School,2100410,6,61,7.90%,11,1.40%,165,21.50%,222,28.90%,,,,,,
2006,John F Kennedy Middle School,2100410,6,60,8.60%,15,2.20%,163,23.50%,205,29.50%,,,,,,
2007,John F Kennedy Middle School,2100410,6,61,9%,6,0.90%,161,23.90%,193,28.60%,135,20%,58,8.60%,,
2008,John F Kennedy Middle School,2100410,6,57,9.10%,10,1.60%,157,25%,202,32.20%,151,24.10%,51,8.10%,,
2009,John F Kennedy Middle School,2100410,6,52,8.20%,9,1.40%,148,23.40%,191,30.20%,149,23.60%,42,6.60%,,
2010,John F Kennedy Middle School,2100410,6,46,7.70%,6,1%,144,24.20%,196,32.90%,146,24.50%,50,8.40%,,
1996,FRANKLIN,2110010,6,10,2.50%,0,0%,0,0%,12,3%,,,,,,
2011,John F Kennedy Middle School,2100410,6,53,8.60%,13,2.10%,142,23.10%,191,31.10%,149,24.30%,42,6.80%,,
2012,John F Kennedy Middle School,2100410,6,42,6.60%,13,2%,155,24.20%,191,29.80%,161,25.10%,30,4.70%,,
2013,John F Kennedy Middle School,2100410,6,57,9%,18,2.80%,131,20.70%,198,31.20%,163,25.70%,35,5.50%,266,42%
2014,John F Kennedy Middle School,2100410,6,60,9.80%,19,3.10%,139,22.60%,197,32.10%,162,26.40%,35,5.70%,268,43.60%
1995,NORTHAMPTON HIGH,2100505,6,91,11.70%,3,0.40%,0,0%,92,11.80%,,,,,,
1996,NORTHAMPTON HIGH,2100505,6,63,8%,5,0.60%,0,0%,109,13.80%,,,,,,
1997,NORTHAMPTON HIGH,2100505,6,75,9.30%,16,2%,0,0%,120,14.90%,,,,,,
1998,NORTHAMPTON HIGH,2100505,6,52,6.60%,5,0.60%,0,0%,122,15.60%,,,,,,
1999,Northampton High,2100505,6,76,9.70%,11,1.40%,,,125,15.90%,,,,,,
2000,NORTHAMPTON HIGH,2100505,6,64,8.40%,6,0.80%,0,0%,94,12.40%,,,,,,
2001,Northampton High                    ,2100505,6,54,7%,8,1%,0,0%,75,9.80%,,,,,,
2002,Northampton High,2100505,6,4,0.50%,4,0.50%,0,0%,98,11.80%,,,,,,
2003,Northampton High,2100505,6,71,8.20%,13,1.50%,0,0%,133,15.40%,,,,,,
2004,Northampton High,2100505,6,79,8.50%,6,0.60%,101,10.90%,163,17.50%,,,,,,
2005,Northampton High,2100505,6,71,7.90%,7,0.80%,108,12%,147,16.30%,,,,,,
2006,Northampton High,2100505,6,60,6.70%,10,1.10%,102,11.30%,159,17.60%,,,,,,
2007,Northampton High,2100505,6,55,6.20%,7,0.80%,108,12.20%,157,17.70%,107,12.10%,50,5.60%,,
2008,Northampton High,2100505,6,67,7.40%,6,0.70%,114,12.60%,174,19.20%,112,12.40%,62,6.90%,,
2009,Northampton High,2100505,6,73,8.10%,6,0.70%,127,14.20%,175,19.50%,124,13.80%,51,5.70%,,
2010,Northampton High,2100505,6,79,8.80%,13,1.40%,124,13.80%,210,23.40%,156,17.40%,54,6%,,
2011,Northampton High,2100505,6,73,8.30%,12,1.40%,133,15.10%,185,21%,147,16.70%,38,4.30%,,
2012,Northampton High,2100505,6,77,8.70%,12,1.40%,132,15%,205,23.30%,164,18.60%,41,4.70%,,
2013,Northampton High,2100505,6,77,8.50%,17,1.90%,139,15.40%,206,22.80%,172,19%,34,3.80%,293,32.40%
2014,Northampton High,2100505,6,61,6.70%,13,1.40%,155,17.10%,210,23.20%,172,19%,38,4.20%,309,34.20%
2004,Northampton Developmental,2100823,2,,,,,,,,,,,,,,
1995,NORTH ANDOVER,2110000,5,110,3%,15,0.40%,612,16.60%,206,5.60%,,,,,,
1996,NORTH ANDOVER,2110000,5,96,2.50%,6,0.20%,580,15%,226,5.80%,,,,,,
1997,NORTH ANDOVER,2110000,5,142,3.60%,21,0.50%,523,13.20%,228,5.70%,,,,,,
1998,NORTH ANDOVER,2110000,5,118,2.90%,16,0.40%,547,13.40%,215,5.30%,,,,,,
1999,North Andover,2110000,5,140,3.30%,22,0.50%,513,12.30%,212,5.10%,,,,,,
2000,NORTH ANDOVER,2110000,5,143,3.40%,24,0.60%,490,11.70%,186,4.40%,,,,,,
2001,NORTH ANDOVER                 ,2110000,5,213,5%,30,0.70%,501,11.70%,175,4.10%,,,,,,
2002,North Andover,2110000,5,290,6.80%,10,0.20%,447,10.40%,160,3.70%,,,,,,
2003,North Andover,2110000,5,306,7.10%,44,1%,471,10.90%,157,3.60%,,,,,,
2004,North Andover,2110000,5,322,7.40%,30,0.70%,433,9.90%,159,3.60%,,,,,,
2005,North Andover,2110000,5,329,7.30%,27,0.60%,540,11.90%,195,4.30%,,,,,,
2006,North Andover,2110000,5,363,7.80%,59,1.30%,543,11.50%,216,4.60%,,,,,,
2007,North Andover,2110000,5,358,7.70%,51,1.10%,599,12.80%,238,5.10%,175,3.80%,63,1.40%,,
2008,North Andover,2110000,5,360,7.90%,65,1.40%,552,12%,299,6.60%,231,5.10%,68,1.50%,,
2009,North Andover,2110000,5,331,7.20%,54,1.20%,629,13.40%,381,8.30%,281,6.10%,100,2.20%,,
2010,North Andover,2110000,5,302,6.50%,49,1.10%,634,13.50%,474,10.30%,338,7.30%,136,2.90%,,
2011,North Andover,2110000,5,291,6.30%,56,1.20%,637,13.50%,547,11.80%,401,8.60%,146,3.10%,,
2012,North Andover,2110000,5,297,6.30%,74,1.60%,653,13.70%,611,13%,444,9.50%,167,3.60%,,
2013,North Andover,2110000,5,309,6.50%,70,1.50%,682,14.10%,662,13.90%,488,10.20%,174,3.70%,1266,26.20%
2014,North Andover,2110000,5,341,7.10%,66,1.40%,696,14.30%,752,15.70%,596,12.40%,156,3.20%,1336,27.40%
1995,ATKINSON,2110001,6,37,7.90%,2,0.40%,0,0%,85,18.10%,,,,,,
1996,ATKINSON,2110001,6,37,11.80%,1,0.30%,0,0%,72,23%,,,,,,
1997,ATKINSON,2110001,6,39,11.80%,2,0.60%,0,0%,72,21.80%,,,,,,
1998,ATKINSON,2110001,6,31,9.60%,0,0%,0,0%,61,18.90%,,,,,,
1999,Atkinson,2110001,6,37,11.30%,,,,,59,18%,,,,,,
2000,ATKINSON,2110001,6,41,13.30%,0,0%,0,0%,55,17.90%,,,,,,
2001,Atkinson                            ,2110001,6,44,15.10%,1,0.30%,0,0%,45,15.40%,,,,,,
2002,Atkinson,2110001,6,39,13.80%,0,0%,0,0%,38,13.40%,,,,,,
2003,Atkinson,2110001,6,34,11.90%,10,3.50%,0,0%,38,13.30%,,,,,,
2004,Atkinson,2110001,6,34,11.80%,5,1.70%,24,8.40%,17,5.90%,,,,,,
2005,Atkinson,2110001,6,25,8.40%,1,0.30%,30,10.10%,38,12.80%,,,,,,
2006,Atkinson,2110001,6,57,17%,18,5.40%,24,7.10%,38,11.30%,,,,,,
2007,Atkinson,2110001,6,60,17.30%,19,5.50%,35,10.10%,40,11.60%,27,7.80%,13,3.80%,,
2008,Atkinson,2110001,6,79,21%,24,6.40%,27,7.20%,49,13%,35,9.30%,14,3.70%,,
2009,Atkinson,2110001,6,74,19.70%,19,5.10%,42,11.20%,71,18.90%,51,13.60%,20,5.30%,,
2010,Atkinson,2110001,6,65,12.90%,16,3.20%,81,16.10%,118,23.50%,85,16.90%,33,6.60%,,
2011,Atkinson,2110001,6,45,8.90%,19,3.80%,99,19.60%,135,26.70%,92,18.20%,43,8.50%,,
2012,Atkinson,2110001,6,62,12.40%,21,4.20%,90,18%,138,27.50%,95,19%,43,8.60%,,
2013,Atkinson,2110001,6,66,12.70%,18,3.50%,99,19%,144,27.70%,99,19%,45,8.70%,232,44.60%
2014,Atkinson,2110001,6,67,12.90%,12,2.30%,95,18.30%,137,26.40%,114,22%,23,4.40%,225,43.40%
1995,BRADSTREET,2110005,6,12,2.90%,3,0.70%,0,0%,5,1.20%,,,,,,
1996,BRADSTREET,2110005,6,0,0%,0,0%,0,0%,4,1%,,,,,,
1997,BRADSTREET,2110005,6,12,3.20%,1,0.30%,0,0%,0,0%,,,,,,
1998,BRADSTREET,2110005,6,19,4.70%,0,0%,0,0%,0,0%,,,,,,
1999,Bradstreet,2110005,6,17,4.70%,8,2.20%,,,,,,,,,,
2000,BRADSTREET,2110005,6,21,5.20%,5,1.20%,0,0%,1,0.20%,,,,,,
2001,Bradstreet                          ,2110005,6,21,5.70%,1,0.30%,0,0%,1,0.30%,,,,,,
2002,Bradstreet,2110005,6,25,7%,0,0%,0,0%,0,0%,,,,,,
2003,Bradstreet,2110005,6,34,8.90%,6,1.60%,0,0%,3,0.80%,,,,,,
2004,Bradstreet,2110005,6,25,8.40%,2,0.70%,45,15.10%,1,0.30%,,,,,,
2005,Bradstreet,2110005,6,28,9.90%,9,3.20%,41,14.40%,2,0.70%,,,,,,
2006,Bradstreet,2110005,6,0,0%,0,0%,0,0%,0,0%,,,,,,
1995,FRANKLIN,2110010,6,9,1.40%,0,0%,0,0%,10,1.60%,,,,,,
1997,FRANKLIN,2110010,6,11,2.80%,1,0.30%,0,0%,8,2%,,,,,,
1998,FRANKLIN,2110010,6,26,6.20%,3,0.70%,0,0%,6,1.40%,,,,,,
1999,Franklin,2110010,6,31,7.10%,,,,,11,2.50%,,,,,,
2000,FRANKLIN,2110010,6,22,6.40%,6,1.70%,0,0%,8,2.30%,,,,,,
2001,Franklin                            ,2110010,6,32,9.60%,5,1.50%,0,0%,4,1.20%,,,,,,
2002,Franklin,2110010,6,32,9.80%,0,0%,0,0%,2,0.60%,,,,,,
2003,Franklin,2110010,6,27,8.60%,8,2.50%,0,0%,1,0.30%,,,,,,
2004,Franklin,2110010,6,47,14.20%,7,2.10%,16,4.80%,4,1.20%,,,,,,
2005,Franklin,2110010,6,42,12.10%,0,0%,29,8.40%,0,0%,,,,,,
2006,Franklin,2110010,6,45,9.40%,10,2.10%,46,9.60%,0,0%,,,,,,
2007,Franklin,2110010,6,47,9.30%,5,1%,79,15.60%,,,,,,,,
2008,Franklin,2110010,6,26,5.70%,3,0.70%,60,13.10%,0,0%,,,,,,
2009,Franklin,2110010,6,32,6.40%,5,1%,70,14%,11,2.20%,10,2%,1,0.20%,,
2010,Franklin,2110010,6,37,6.90%,8,1.50%,78,14.40%,15,2.80%,6,1.10%,9,1.70%,,
2011,Franklin,2110010,6,40,7.20%,9,1.60%,70,12.70%,26,4.70%,13,2.40%,13,2.40%,,
2012,Franklin,2110010,6,39,7.30%,12,2.20%,76,14.20%,32,6%,20,3.70%,12,2.20%,,
2013,Franklin,2110010,6,39,7.30%,14,2.60%,73,13.60%,35,6.50%,22,4.10%,13,2.40%,118,22%
2014,Franklin,2110010,6,48,8.80%,14,2.60%,68,12.50%,48,8.80%,35,6.40%,13,2.40%,122,22.50%
1995,KITTREDGE,2110015,6,15,4.80%,5,1.60%,0,0%,8,2.60%,,,,,,
1996,KITTREDGE,2110015,6,17,6.60%,0,0%,0,0%,41,16%,,,,,,
1997,KITTREDGE,2110015,6,14,5.60%,5,2%,0,0%,49,19.70%,,,,,,
1998,KITTREDGE,2110015,6,11,4.60%,4,1.70%,0,0%,45,18.70%,,,,,,
1999,Kittredge,2110015,6,11,4.70%,1,0.40%,,,42,17.90%,,,,,,
2000,KITTREDGE,2110015,6,4,1.90%,1,0.50%,0,0%,8,3.80%,,,,,,
2001,Kittredge                           ,2110015,6,7,3.40%,4,2%,0,0%,4,2%,,,,,,
2002,Kittredge,2110015,6,8,4.20%,5,2.60%,0,0%,3,1.60%,,,,,,
2003,Kittredge,2110015,6,6,3.20%,4,2.10%,0,0%,6,3.20%,,,,,,
2004,Kittredge,2110015,6,16,7%,4,1.80%,17,7.50%,29,12.80%,,,,,,
2005,Kittredge,2110015,6,12,5.50%,4,1.80%,20,9.10%,25,11.40%,,,,,,
2006,Kittredge,2110015,6,9,3.50%,2,0.80%,21,8.20%,16,6.30%,,,,,,
2007,Kittredge,2110015,6,13,4.80%,4,1.50%,20,7.40%,8,3%,7,2.60%,1,0.40%,,
2008,Kittredge,2110015,6,6,2.40%,2,0.80%,22,8.70%,5,2%,5,2%,,,,
2009,Kittredge,2110015,6,9,3.20%,3,1.10%,32,11.30%,14,4.90%,11,3.90%,3,1.10%,,
2010,Kittredge,2110015,6,11,3.80%,3,1%,26,8.90%,18,6.20%,10,3.40%,8,2.70%,,
2011,Kittredge,2110015,6,12,3.90%,0,0%,26,8.50%,21,6.80%,15,4.90%,6,2%,,
2012,Kittredge,2110015,6,11,3.70%,2,0.70%,33,11.20%,24,8.10%,17,5.80%,7,2.40%,,
2013,Kittredge,2110015,6,10,3.30%,2,0.70%,29,9.60%,27,9%,18,6%,9,3%,54,17.90%
2014,Kittredge,2110015,6,8,2.60%,3,1%,30,9.90%,30,9.90%,26,8.60%,4,1.30%,57,18.80%
1996,ANNIE L SARGENT SCHOOL,2110018,6,6,1%,0,0%,0,0%,9,1.50%,,,,,,
1997,ANNIE L SARGENT SCHOOL,2110018,6,4,0.60%,0,0%,0,0%,11,1.70%,,,,,,
1998,ANNIE L SARGENT SCHOOL,2110018,6,6,0.90%,2,0.30%,0,0%,5,0.80%,,,,,,
1999,Annie L Sargent School,2110018,6,9,1.40%,2,0.30%,,,5,0.80%,,,,,,
2000,ANNIE L SARGENT SCHOOL,2110018,6,5,0.90%,0,0%,0,0%,4,0.70%,,,,,,
2001,Annie L Sargent School              ,2110018,6,26,4.30%,0,0%,0,0%,1,0.20%,,,,,,
2002,Annie L Sargent School,2110018,6,30,4.80%,0,0%,0,0%,0,0%,,,,,,
2003,Annie L Sargent School,2110018,6,24,3.90%,1,0.20%,0,0%,2,0.30%,,,,,,
2004,Annie L Sargent School,2110018,6,24,4%,0,0%,43,7.10%,5,0.80%,,,,,,
2005,Annie L Sargent School,2110018,6,25,4%,0,0%,61,9.80%,6,1%,,,,,,
2006,Annie L Sargent School,2110018,6,29,4.30%,2,0.30%,72,10.60%,4,0.60%,,,,,,
2007,Annie L Sargent School,2110018,6,28,4.40%,3,0.50%,64,10.10%,2,0.30%,2,0.30%,,,,
2008,Annie L Sargent School,2110018,6,28,4.30%,3,0.50%,61,9.30%,6,0.90%,6,0.90%,,,,
2009,Annie L Sargent School,2110018,6,15,2.20%,2,0.30%,94,14%,6,0.90%,6,0.90%,0,0%,,
2010,Annie L Sargent School,2110018,6,6,1%,1,0.20%,76,12.70%,9,1.50%,7,1.20%,2,0.30%,,
2011,Annie L Sargent School,2110018,6,15,2.40%,1,0.20%,72,11.50%,17,2.70%,13,2.10%,4,0.60%,,
2012,Annie L Sargent School,2110018,6,10,1.60%,2,0.30%,69,11.40%,14,2.30%,11,1.80%,3,0.50%,,
2013,Annie L Sargent School,2110018,6,9,1.60%,4,0.70%,75,13.40%,15,2.70%,14,2.50%,1,0.20%,88,15.70%
2014,Annie L Sargent School,2110018,6,12,2.20%,5,0.90%,92,16.70%,22,4%,22,4%,0,0%,106,19.20%
1995,THOMSON,2110020,6,14,5.90%,0,0%,0,0%,27,11.30%,,,,,,
1996,THOMSON,2110020,6,0,0%,0,0%,0,0%,14,8.30%,,,,,,
1997,THOMSON,2110020,6,0,0%,0,0%,0,0%,23,13.20%,,,,,,
1998,THOMSON,2110020,6,0,0%,0,0%,0,0%,18,9.90%,,,,,,
1999,Thomson,2110020,6,,,,,,,21,10.80%,,,,,,
2000,THOMSON,2110020,6,10,3%,0,0%,0,0%,42,12.70%,,,,,,
2001,Thomson                             ,2110020,6,0,0%,0,0%,0,0%,31,8.90%,,,,,,
2002,Thomson,2110020,6,21,5.90%,0,0%,0,0%,30,8.50%,,,,,,
2003,Thomson,2110020,6,24,7.50%,4,1.30%,0,0%,26,8.20%,,,,,,
2004,Thomson,2110020,6,22,6.80%,3,0.90%,52,16%,24,7.40%,,,,,,
2005,Thomson,2110020,6,27,8.60%,5,1.60%,41,13.10%,37,11.80%,,,,,,
2006,Thomson,2110020,6,32,8.10%,9,2.30%,47,11.90%,56,14.10%,,,,,,
2007,Thomson,2110020,6,28,7%,5,1.30%,56,14%,72,18%,60,15%,12,3%,,
2008,Thomson,2110020,6,33,7.70%,12,2.80%,49,11.40%,91,21.20%,79,18.40%,12,2.80%,,
2009,Thomson,2110020,6,24,6.10%,10,2.50%,58,14.70%,93,23.60%,70,17.80%,23,5.80%,,
2010,Thomson,2110020,6,19,5.80%,13,4%,34,10.40%,84,25.80%,55,16.90%,29,8.90%,,
2011,Thomson,2110020,6,17,5.90%,14,4.80%,36,12.40%,71,24.50%,58,20%,13,4.50%,,
2012,Thomson,2110020,6,26,8.70%,22,7.40%,36,12%,78,26.10%,68,22.70%,10,3.30%,,
2013,Thomson,2110020,6,22,7.30%,17,5.60%,46,15.20%,80,26.50%,69,22.80%,11,3.60%,117,38.70%
2014,Thomson,2110020,6,32,9.80%,20,6.10%,52,15.90%,106,32.40%,86,26.30%,20,6.10%,146,44.60%
1995,NORTH ANDOVER MIDDLE,2110305,6,17,2.10%,3,0.40%,0,0%,48,6%,,,,,,
1996,NORTH ANDOVER MIDDLE,2110305,6,19,2.20%,4,0.50%,0,0%,53,6.10%,,,,,,
1997,NORTH ANDOVER MIDDLE,2110305,6,50,5.40%,6,0.60%,0,0%,49,5.30%,,,,,,
1998,NORTH ANDOVER MIDDLE,2110305,6,12,1.20%,6,0.60%,0,0%,62,6.30%,,,,,,
1999,North Andover Middle,2110305,6,26,2.50%,8,0.80%,,,59,5.70%,,,,,,
2000,NORTH ANDOVER MIDDLE,2110305,6,21,2.10%,8,0.80%,0,0%,49,4.80%,,,,,,
2001,North Andover Middle                ,2110305,6,72,6.70%,11,1%,0,0%,63,5.80%,,,,,,
2002,North Andover Middle,2110305,6,71,6.40%,5,0.50%,0,0%,73,6.60%,,,,,,
2003,North Andover Middle,2110305,6,82,7.40%,7,0.60%,0,0%,61,5.50%,,,,,,
2004,North Andover Middle,2110305,6,75,6.80%,5,0.50%,127,11.50%,49,4.40%,,,,,,
2005,North Andover Middle,2110305,6,81,7.30%,3,0.30%,127,11.50%,49,4.40%,,,,,,
2006,North Andover Middle,2110305,6,83,7.20%,8,0.70%,124,10.70%,59,5.10%,,,,,,
2007,North Andover Middle,2110305,6,74,6.70%,7,0.60%,123,11.20%,76,6.90%,55,5%,21,1.90%,,
2008,North Andover Middle,2110305,6,75,7.10%,12,1.10%,130,12.40%,83,7.90%,57,5.40%,26,2.50%,,
2009,North Andover Middle,2110305,6,77,7.30%,9,0.80%,126,11.90%,106,10%,81,7.60%,25,2.40%,,
2010,North Andover Middle,2110305,6,83,7.70%,5,0.50%,135,12.50%,113,10.50%,84,7.80%,29,2.70%,,
2011,North Andover Middle,2110305,6,76,7%,6,0.60%,129,11.90%,135,12.40%,109,10%,26,2.40%,,
2012,North Andover Middle,2110305,6,74,6.60%,8,0.70%,143,12.80%,153,13.60%,113,10.10%,40,3.60%,,
2013,North Andover Middle,2110305,6,70,5.90%,7,0.60%,147,12.50%,174,14.70%,132,11.20%,42,3.60%,283,24%
2014,North Andover Middle,2110305,6,75,6.30%,9,0.80%,156,13.20%,206,17.40%,159,13.40%,47,4%,316,26.70%
1995,NORTH ANDOVER HIGH,2110505,6,6,0.70%,2,0.20%,0,0%,23,2.80%,,,,,,
1996,NORTH ANDOVER HIGH,2110505,6,7,0.80%,1,0.10%,0,0%,21,2.50%,,,,,,
1997,NORTH ANDOVER HIGH,2110505,6,12,1.40%,6,0.70%,0,0%,16,1.80%,,,,,,
1998,NORTH ANDOVER HIGH,2110505,6,13,1.50%,1,0.10%,0,0%,18,2%,,,,,,
1999,North Andover High,2110505,6,9,1%,3,0.30%,,,15,1.60%,,,,,,
2000,NORTH ANDOVER HIGH,2110505,6,19,1.90%,4,0.40%,0,0%,19,1.90%,,,,,,
2001,North Andover High                  ,2110505,6,11,1.10%,8,0.80%,0,0%,26,2.50%,,,,,,
2002,North Andover High,2110505,6,64,6.10%,0,0%,0,0%,14,1.30%,,,,,,
2003,North Andover High,2110505,6,75,6.70%,4,0.40%,0,0%,20,1.80%,,,,,,
