REC_YEAR,ORG_CODE,SCHOOL,MAT_ID,MAT_ABBREVIATION,MCORE_HS_GRAD,MCORE_COMPL,MCORE_PCT,SORT
2011,2270000,,10,Male,42,28,66.7%,30
2011,2200000,2200505,5,All Students,248,248,100%,10
2011,2200000,2200505,11,Female,133,133,100%,20
2011,2200000,2200505,10,Male,115,115,100%,30
2011,2200000,2200505,12,High needs,97,97,100%,40
2011,2200000,2200505,95,ELL,6,6,100%,50
2011,2200000,2200505,9,Low income,70,70,100%,60
2011,2200000,2200505,99,Students w/disabilities,43,43,100%,70
2011,2200000,2200505,87,Afr. Amer./Black,24,24,100%,80
2011,2200000,2200505,88,Asian,8,8,100%,100
2011,2200000,2200505,89,Hispanic/Latino,11,11,100%,110
2011,2200000,2200505,90,White,204,204,100%,140
2011,2200000,,5,All Students,253,253,100%,10
2011,2200000,,11,Female,136,136,100%,20
2011,2200000,,10,Male,117,117,100%,30
2011,2200000,,12,High needs,102,102,100%,40
2011,2200000,,95,ELL,6,6,100%,50
2011,2200000,,9,Low income,70,70,100%,60
2011,2200000,,99,Students w/disabilities,48,48,100%,70
2011,2200000,,87,Afr. Amer./Black,24,24,100%,80
2011,2200000,,88,Asian,8,8,100%,100
2011,2200000,,89,Hispanic/Latino,11,11,100%,110
2011,2200000,,90,White,209,209,100%,140
2011,2260000,2260505,5,All Students,117,85,72.6%,10
2011,2260000,2260505,11,Female,57,44,77.2%,20
2011,2260000,2260505,10,Male,60,41,68.3%,30
2011,2260000,2260505,12,High needs,48,37,77.1%,40
2011,2260000,2260505,9,Low income,41,31,75.6%,60
2011,2260000,2260505,99,Students w/disabilities,22,19,86.4%,70
2011,2260000,2260505,89,Hispanic/Latino,9,9,100%,110
2011,2260000,2260505,90,White,101,69,68.3%,140
2011,2260000,,5,All Students,118,86,72.9%,10
2011,2260000,,11,Female,57,44,77.2%,20
2011,2260000,,10,Male,61,42,68.9%,30
2011,2260000,,12,High needs,49,38,77.6%,40
2011,2260000,,9,Low income,42,32,76.2%,60
2011,2260000,,99,Students w/disabilities,23,20,87%,70
2011,2260000,,89,Hispanic/Latino,9,9,100%,110
2011,2260000,,90,White,102,70,68.6%,140
2011,2270000,2270505,5,All Students,85,68,80%,10
2011,2270000,2270505,11,Female,48,43,89.6%,20
2011,2270000,2270505,10,Male,37,25,67.6%,30
2011,2270000,2270505,12,High needs,26,13,50%,40
2011,2270000,2270505,9,Low income,23,12,52.2%,60
2011,2270000,2270505,99,Students w/disabilities,8,2,25%,70
2011,2270000,2270505,90,White,82,66,80.5%,140
2011,2270000,,5,All Students,90,71,78.9%,10
2011,2270000,,11,Female,48,43,89.6%,20
2011,2270000,,12,High needs,31,16,51.6%,40
2011,2270000,,9,Low income,24,13,54.2%,60
2011,2270000,,99,Students w/disabilities,13,5,38.5%,70
2011,2270000,,90,White,87,69,79.3%,140
2011,2290000,2290510,5,All Students,423,305,72.1%,10
2011,2290000,2290510,11,Female,223,171,76.7%,20
2011,2290000,2290510,10,Male,200,134,67%,30
2011,2290000,2290510,12,High needs,164,85,51.8%,40
2011,2290000,2290510,95,ELL,12,5,41.7%,50
2011,2290000,2290510,9,Low income,118,65,55.1%,60
2011,2290000,2290510,99,Students w/disabilities,75,31,41.3%,70
2011,2290000,2290510,89,Hispanic/Latino,62,40,64.5%,110
2011,2290000,2290510,92,"Multi-race, Non-Hisp./Lat.",13,7,53.8%,120
2011,2290000,2290510,90,White,339,252,74.3%,140
2011,2290000,,5,All Students,430,312,72.6%,10
2011,2290000,,11,Female,226,174,77%,20
2011,2290000,,10,Male,204,138,67.6%,30
2011,2290000,,12,High needs,171,92,53.8%,40
2011,2290000,,95,ELL,12,5,41.7%,50
2011,2290000,,9,Low income,120,67,55.8%,60
2011,2290000,,99,Students w/disabilities,82,38,46.3%,70
2011,2290000,,89,Hispanic/Latino,64,42,65.6%,110
2011,2290000,,92,"Multi-race, Non-Hisp./Lat.",13,7,53.8%,120
2011,2290000,,90,White,344,257,74.7%,140
2011,2310000,2310505,5,All Students,233,233,100%,10
2011,2310000,2310505,11,Female,117,117,100%,20
2011,2310000,2310505,10,Male,116,116,100%,30
2011,2310000,2310505,12,High needs,43,43,100%,40
2011,2310000,2310505,9,Low income,28,28,100%,60
2011,2310000,2310505,99,Students w/disabilities,23,23,100%,70
2011,2310000,2310505,90,White,227,227,100%,140
2011,2310000,,5,All Students,236,236,100%,10
2011,2310000,,11,Female,118,118,100%,20
2011,2310000,,10,Male,118,118,100%,30
2011,2310000,,12,High needs,46,46,100%,40
2011,2310000,,9,Low income,29,29,100%,60
2011,2310000,,99,Students w/disabilities,26,26,100%,70
2011,2310000,,90,White,230,230,100%,140
2011,2360000,2360505,5,All Students,221,176,79.6%,10
2011,2360000,2360505,11,Female,107,87,81.3%,20
2011,2360000,2360505,10,Male,114,89,78.1%,30
2011,2360000,2360505,12,High needs,110,75,68.2%,40
2011,2360000,2360505,95,ELL,11,6,54.5%,50
2011,2360000,2360505,9,Low income,96,68,70.8%,60
2011,2360000,2360505,99,Students w/disabilities,36,18,50%,70
2011,2360000,2360505,87,Afr. Amer./Black,19,16,84.2%,80
2011,2360000,2360505,88,Asian,8,5,62.5%,100
2011,2360000,2360505,89,Hispanic/Latino,16,9,56.3%,110
2011,2360000,2360505,90,White,176,145,82.4%,140
2011,2360000,2360510,5,All Students,192,117,60.9%,10
2011,2360000,2360510,11,Female,100,70,70%,20
2011,2360000,2360510,10,Male,92,47,51.1%,30
2011,2360000,2360510,12,High needs,106,48,45.3%,40
2011,2360000,2360510,9,Low income,88,42,47.7%,60
2011,2360000,2360510,99,Students w/disabilities,38,8,21.1%,70
2011,2360000,2360510,87,Afr. Amer./Black,20,10,50%,80
2011,2360000,2360510,89,Hispanic/Latino,9,3,33.3%,110
2011,2360000,2360510,90,White,160,102,63.8%,140
2011,2360000,,5,All Students,413,293,70.9%,10
2011,2360000,,11,Female,207,157,75.8%,20
2011,2360000,,10,Male,206,136,66%,30
2011,2360000,,12,High needs,216,123,56.9%,40
2011,2360000,,95,ELL,14,7,50%,50
2011,2360000,,9,Low income,184,110,59.8%,60
2011,2360000,,99,Students w/disabilities,74,26,35.1%,70
2011,2360000,,87,Afr. Amer./Black,39,26,66.7%,80
2011,2360000,,88,Asian,11,7,63.6%,100
2011,2360000,,89,Hispanic/Latino,25,12,48%,110
2011,2360000,,90,White,336,247,73.5%,140
2011,2390000,2390505,5,All Students,260,259,99.6%,10
2011,2390000,2390505,11,Female,135,135,100%,20
2011,2390000,2390505,10,Male,125,124,99.2%,30
2011,2390000,2390505,12,High needs,89,88,98.9%,40
2011,2390000,2390505,9,Low income,66,66,100%,60
2011,2390000,2390505,99,Students w/disabilities,38,37,97.4%,70
2011,2390000,2390505,87,Afr. Amer./Black,7,7,100%,80
2011,2390000,2390505,89,Hispanic/Latino,6,6,100%,110
2011,2390000,2390505,90,White,237,236,99.6%,140
2011,2390000,2390515,5,All Students,317,247,77.9%,10
2011,2390000,2390515,11,Female,159,134,84.3%,20
2011,2390000,2390515,10,Male,158,113,71.5%,30
2011,2390000,2390515,12,High needs,132,96,72.7%,40
2011,2390000,2390515,9,Low income,98,69,70.4%,60
2011,2390000,2390515,99,Students w/disabilities,60,40,66.7%,70
2011,2390000,2390515,89,Hispanic/Latino,6,4,66.7%,110
2011,2390000,2390515,90,White,304,237,78%,140
2011,2390000,,5,All Students,579,508,87.7%,10
2011,2390000,,11,Female,295,270,91.5%,20
2011,2390000,,10,Male,284,238,83.8%,30
2011,2390000,,12,High needs,223,186,83.4%,40
2011,2390000,,9,Low income,165,136,82.4%,60
2011,2390000,,99,Students w/disabilities,100,79,79%,70
2011,2390000,,87,Afr. Amer./Black,10,10,100%,80
2011,2390000,,89,Hispanic/Latino,12,10,83.3%,110
2011,2390000,,92,"Multi-race, Non-Hisp./Lat.",6,6,100%,120
2011,2390000,,90,White,543,475,87.5%,140
2011,2420000,2420020,5,All Students,16,16,100%,10
2011,2420000,2420020,11,Female,9,9,100%,20
2011,2420000,2420020,10,Male,7,7,100%,30
2011,2420000,2420020,12,High needs,10,10,100%,40
2011,2420000,2420020,9,Low income,6,6,100%,60
2011,2420000,2420020,90,White,12,12,100%,140
2011,2420000,,5,All Students,16,16,100%,10
2011,2420000,,11,Female,9,9,100%,20
2011,2420000,,10,Male,7,7,100%,30
2011,2420000,,12,High needs,10,10,100%,40
2011,2420000,,9,Low income,6,6,100%,60
2011,2420000,,90,White,12,12,100%,140
2011,2430000,2430505,5,All Students,306,271,88.6%,10
2011,2430000,2430505,11,Female,136,124,91.2%,20
2011,2430000,2430505,10,Male,170,147,86.5%,30
2011,2430000,2430505,12,High needs,196,179,91.3%,40
2011,2430000,2430505,95,ELL,66,65,98.5%,50
2011,2430000,2430505,9,Low income,172,160,93%,60
2011,2430000,2430505,99,Students w/disabilities,59,52,88.1%,70
2011,2430000,2430505,87,Afr. Amer./Black,27,26,96.3%,80
2011,2430000,2430505,88,Asian,84,81,96.4%,100
2011,2430000,2430505,89,Hispanic/Latino,26,22,84.6%,110
2011,2430000,2430505,90,White,166,139,83.7%,140
2011,2430000,2430510,5,All Students,370,337,91.1%,10
2011,2430000,2430510,11,Female,178,165,92.7%,20
2011,2430000,2430510,10,Male,192,172,89.6%,30
2011,2430000,2430510,12,High needs,197,178,90.4%,40
2011,2430000,2430510,95,ELL,6,5,83.3%,50
2011,2430000,2430510,9,Low income,176,158,89.8%,60
2011,2430000,2430510,99,Students w/disabilities,38,34,89.5%,70
2011,2430000,2430510,87,Afr. Amer./Black,12,10,83.3%,80
2011,2430000,2430510,88,Asian,139,136,97.8%,100
2011,2430000,2430510,89,Hispanic/Latino,6,4,66.7%,110
2011,2430000,2430510,90,White,209,184,88%,140
2011,2430000,,5,All Students,681,613,90%,10
2011,2430000,,11,Female,315,290,92.1%,20
2011,2430000,,10,Male,366,323,88.3%,30
2011,2430000,,12,High needs,398,362,91%,40
2011,2430000,,95,ELL,72,70,97.2%,50
2011,2430000,,9,Low income,350,320,91.4%,60
2011,2430000,,99,Students w/disabilities,102,91,89.2%,70
2011,2430000,,87,Afr. Amer./Black,39,36,92.3%,80
2011,2430000,,88,Asian,223,217,97.3%,100
2011,2430000,,89,Hispanic/Latino,32,26,81.3%,110
2011,2430000,,90,White,380,328,86.3%,140
2011,2440000,2440505,5,All Students,160,2,1.3%,10
2011,2440000,2440505,11,Female,72,1,1.4%,20
2011,2440000,2440505,10,Male,88,1,1.1%,30
2011,2440000,2440505,12,High needs,121,2,1.7%,40
2011,2440000,2440505,95,ELL,32,0,0%,50
2011,2440000,2440505,9,Low income,112,2,1.8%,60
2011,2440000,2440505,99,Students w/disabilities,15,0,0%,70
2011,2440000,2440505,87,Afr. Amer./Black,87,0,0%,80
2011,2440000,2440505,88,Asian,29,0,0%,100
2011,2440000,2440505,89,Hispanic/Latino,17,2,11.8%,110
2011,2440000,2440505,90,White,24,0,0%,140
2011,2440000,,5,All Students,165,2,1.2%,10
2011,2440000,,11,Female,72,1,1.4%,20
2011,2440000,,10,Male,93,1,1.1%,30
2011,2440000,,12,High needs,126,2,1.6%,40
2011,2440000,,95,ELL,32,0,0%,50
2011,2440000,,9,Low income,117,2,1.7%,60
2011,2440000,,99,Students w/disabilities,20,0,0%,70
2011,2440000,,87,Afr. Amer./Black,89,0,0%,80
2011,2440000,,88,Asian,30,0,0%,100
2011,2440000,,89,Hispanic/Latino,17,2,11.8%,110
2011,2440000,,90,White,26,0,0%,140
2011,2460000,2460505,5,All Students,283,225,79.5%,10
2011,2460000,2460505,11,Female,149,122,81.9%,20
2011,2460000,2460505,10,Male,134,103,76.9%,30
2011,2460000,2460505,12,High needs,66,36,54.5%,40
2011,2460000,2460505,9,Low income,20,14,70%,60
2011,2460000,2460505,99,Students w/disabilities,50,23,46%,70
2011,2460000,2460505,87,Afr. Amer./Black,10,6,60%,80
2011,2460000,2460505,88,Asian,9,8,88.9%,100
2011,2460000,2460505,89,Hispanic/Latino,6,6,100%,110
2011,2460000,2460505,90,White,255,203,79.6%,140
2011,2460000,,5,All Students,284,225,79.2%,10
2011,2460000,,11,Female,150,122,81.3%,20
2011,2460000,,10,Male,134,103,76.9%,30
2011,2460000,,12,High needs,67,36,53.7%,40
2011,2460000,,9,Low income,20,14,70%,60
2011,2460000,,99,Students w/disabilities,51,23,45.1%,70
2011,2460000,,87,Afr. Amer./Black,10,6,60%,80
2011,2460000,,88,Asian,9,8,88.9%,100
2011,2460000,,89,Hispanic/Latino,6,6,100%,110
2011,2460000,,90,White,256,203,79.3%,140
2011,2480000,2480505,5,All Students,299,299,100%,10
2011,2480000,2480505,11,Female,156,156,100%,20
2011,2480000,2480505,10,Male,143,143,100%,30
2011,2480000,2480505,12,High needs,232,232,100%,40
2011,2480000,2480505,95,ELL,31,31,100%,50
2011,2480000,2480505,9,Low income,220,220,100%,60
2011,2480000,2480505,99,Students w/disabilities,33,33,100%,70
2011,2480000,2480505,87,Afr. Amer./Black,10,10,100%,80
2011,2480000,2480505,88,Asian,24,24,100%,100
2011,2480000,2480505,89,Hispanic/Latino,104,104,100%,110
2011,2480000,2480505,92,"Multi-race, Non-Hisp./Lat.",6,6,100%,120
2011,2480000,2480505,90,White,152,152,100%,140
2011,2480000,2480520,5,All Students,20,20,100%,10
2011,2480000,2480520,10,Male,15,15,100%,30
2011,2480000,2480520,12,High needs,20,20,100%,40
2011,2480000,2480520,9,Low income,20,20,100%,60
2011,2480000,2480520,89,Hispanic/Latino,8,8,100%,110
2011,2480000,2480520,90,White,10,10,100%,140
2011,2480000,,5,All Students,322,322,100%,10
2011,2480000,,11,Female,161,161,100%,20
2011,2480000,,10,Male,161,161,100%,30
2011,2480000,,12,High needs,255,255,100%,40
2011,2480000,,95,ELL,32,32,100%,50
2011,2480000,,9,Low income,243,243,100%,60
2011,2480000,,99,Students w/disabilities,39,39,100%,70
2011,2480000,,87,Afr. Amer./Black,12,12,100%,80
2011,2480000,,88,Asian,24,24,100%,100
2011,2480000,,89,Hispanic/Latino,113,113,100%,110
2011,2480000,,92,"Multi-race, Non-Hisp./Lat.",7,7,100%,120
2011,2480000,,90,White,163,163,100%,140
2011,2510000,2510505,5,All Students,137,137,100%,10
2011,2510000,2510505,11,Female,72,72,100%,20
2011,2510000,2510505,10,Male,65,65,100%,30
2011,2510000,2510505,12,High needs,42,42,100%,40
2011,2510000,2510505,9,Low income,32,32,100%,60
2011,2510000,2510505,99,Students w/disabilities,12,12,100%,70
2011,2510000,2510505,87,Afr. Amer./Black,6,6,100%,80
2011,2510000,2510505,90,White,127,127,100%,140
2011,2510000,,5,All Students,137,137,100%,10
2011,2510000,,11,Female,72,72,100%,20
2011,2510000,,10,Male,65,65,100%,30
2011,2510000,,12,High needs,42,42,100%,40
2011,2510000,,9,Low income,32,32,100%,60
2011,2510000,,99,Students w/disabilities,12,12,100%,70
2011,2510000,,87,Afr. Amer./Black,6,6,100%,80
2011,2510000,,90,White,127,127,100%,140
2011,2520000,2520510,5,All Students,75,75,100%,10
2011,2520000,2520510,11,Female,37,37,100%,20
2011,2520000,2520510,10,Male,38,38,100%,30
2011,2520000,2520510,12,High needs,24,24,100%,40
2011,2520000,2520510,9,Low income,9,9,100%,60
2011,2520000,2520510,99,Students w/disabilities,18,18,100%,70
2011,2520000,2520510,90,White,64,64,100%,140
2011,2520000,,5,All Students,78,78,100%,10
2011,2520000,,11,Female,38,38,100%,20
2011,2520000,,10,Male,40,40,100%,30
2011,2520000,,12,High needs,27,27,100%,40
2011,2520000,,9,Low income,11,11,100%,60
2011,2520000,,99,Students w/disabilities,21,21,100%,70
2011,2520000,,90,White,67,67,100%,140
2011,2580000,2580505,5,All Students,277,195,70.4%,10
2011,2580000,2580505,11,Female,151,122,80.8%,20
2011,2580000,2580505,10,Male,126,73,57.9%,30
2011,2580000,2580505,12,High needs,162,93,57.4%,40
2011,2580000,2580505,95,ELL,25,10,40%,50
2011,2580000,2580505,9,Low income,139,86,61.9%,60
2011,2580000,2580505,99,Students w/disabilities,48,12,25%,70
2011,2580000,2580505,87,Afr. Amer./Black,13,7,53.8%,80
2011,2580000,2580505,88,Asian,16,15,93.8%,100
2011,2580000,2580505,89,Hispanic/Latino,93,57,61.3%,110
2011,2580000,2580505,92,"Multi-race, Non-Hisp./Lat.",9,8,88.9%,120
2011,2580000,2580505,90,White,145,107,73.8%,140
2011,2580000,,5,All Students,279,195,69.9%,10
2011,2580000,,11,Female,151,122,80.8%,20
2011,2580000,,10,Male,128,73,57%,30
2011,2580000,,12,High needs,164,93,56.7%,40
2011,2580000,,95,ELL,25,10,40%,50
2011,2580000,,9,Low income,139,86,61.9%,60
2011,2580000,,99,Students w/disabilities,50,12,24%,70
2011,2580000,,87,Afr. Amer./Black,13,7,53.8%,80
2011,2580000,,88,Asian,16,15,93.8%,100
2011,2580000,,89,Hispanic/Latino,93,57,61.3%,110
2011,2580000,,92,"Multi-race, Non-Hisp./Lat.",9,8,88.9%,120
2011,2580000,,90,White,147,107,72.8%,140
2011,2610000,2610505,5,All Students,222,222,100%,10
2011,2610000,2610505,11,Female,117,117,100%,20
2011,2610000,2610505,10,Male,105,105,100%,30
2011,2610000,2610505,12,High needs,40,40,100%,40
2011,2610000,2610505,9,Low income,26,26,100%,60
2011,2610000,2610505,99,Students w/disabilities,20,20,100%,70
2011,2610000,2610505,90,White,215,215,100%,140
2011,2610000,,5,All Students,222,222,100%,10
2011,2610000,,11,Female,117,117,100%,20
2011,2610000,,10,Male,105,105,100%,30
2011,2610000,,12,High needs,40,40,100%,40
2011,2610000,,9,Low income,26,26,100%,60
2011,2610000,,99,Students w/disabilities,20,20,100%,70
2011,2610000,,90,White,215,215,100%,140
2011,2620000,2620505,5,All Students,178,0,0%,10
2011,2620000,2620505,11,Female,103,0,0%,20
2011,2620000,2620505,10,Male,75,0,0%,30
2011,2620000,2620505,12,High needs,47,0,0%,40
2011,2620000,2620505,9,Low income,37,0,0%,60
2011,2620000,2620505,99,Students w/disabilities,15,0,0%,70
2011,2620000,2620505,87,Afr. Amer./Black,10,0,0%,80
2011,2620000,2620505,88,Asian,10,0,0%,100
2011,2620000,2620505,89,Hispanic/Latino,10,0,0%,110
2011,2620000,2620505,90,White,148,0,0%,140
2011,2620000,,5,All Students,178,0,0%,10
2011,2620000,,11,Female,103,0,0%,20
2011,2620000,,10,Male,75,0,0%,30
2011,2620000,,12,High needs,47,0,0%,40
2011,2620000,,9,Low income,37,0,0%,60
2011,2620000,,99,Students w/disabilities,15,0,0%,70
2011,2620000,,87,Afr. Amer./Black,10,0,0%,80
2011,2620000,,88,Asian,10,0,0%,100
2011,2620000,,89,Hispanic/Latino,10,0,0%,110
2011,2620000,,90,White,148,0,0%,140
2011,2640000,2640505,5,All Students,178,147,82.6%,10
2011,2640000,2640505,11,Female,88,78,88.6%,20
2011,2640000,2640505,10,Male,90,69,76.7%,30
2011,2640000,2640505,12,High needs,29,17,58.6%,40
2011,2640000,2640505,9,Low income,16,11,68.8%,60
2011,2640000,2640505,99,Students w/disabilities,14,5,35.7%,70
2011,2640000,2640505,90,White,169,138,81.7%,140
2011,2640000,,5,All Students,180,147,81.7%,10
2011,2640000,,11,Female,88,78,88.6%,20
2011,2640000,,10,Male,92,69,75%,30
2011,2640000,,12,High needs,31,17,54.8%,40
2011,2640000,,9,Low income,16,11,68.8%,60
2011,2640000,,99,Students w/disabilities,16,5,31.3%,70
2011,2640000,,90,White,171,138,80.7%,140
2011,2650000,2650505,5,All Students,147,128,87.1%,10
2011,2650000,2650505,11,Female,72,59,81.9%,20
2011,2650000,2650505,10,Male,75,69,92%,30
2011,2650000,2650505,12,High needs,40,32,80%,40
2011,2650000,2650505,9,Low income,22,19,86.4%,60
2011,2650000,2650505,99,Students w/disabilities,21,15,71.4%,70
2011,2650000,2650505,89,Hispanic/Latino,7,6,85.7%,110
2011,2650000,2650505,90,White,132,117,88.6%,140
2011,2650000,,5,All Students,147,128,87.1%,10
2011,2650000,,11,Female,72,59,81.9%,20
2011,2650000,,10,Male,75,69,92%,30
2011,2650000,,12,High needs,40,32,80%,40
2011,2650000,,9,Low income,22,19,86.4%,60
2011,2650000,,99,Students w/disabilities,21,15,71.4%,70
2011,2650000,,89,Hispanic/Latino,7,6,85.7%,110
2011,2650000,,90,White,132,117,88.6%,140
2011,2660000,2660505,5,All Students,272,171,62.9%,10
2011,2660000,2660505,11,Female,142,80,56.3%,20
2011,2660000,2660505,10,Male,130,91,70%,30
2011,2660000,2660505,12,High needs,45,18,40%,40
2011,2660000,2660505,9,Low income,17,10,58.8%,60
2011,2660000,2660505,99,Students w/disabilities,31,11,35.5%,70
2011,2660000,2660505,87,Afr. Amer./Black,12,5,41.7%,80
2011,2660000,2660505,88,Asian,26,13,50%,100
2011,2660000,2660505,90,White,226,150,66.4%,140
2011,2660000,,5,All Students,277,173,62.5%,10
2011,2660000,,11,Female,147,82,55.8%,20
2011,2660000,,10,Male,130,91,70%,30
2011,2810000,2810530,95,ELL,14,1,7.1%,50
2011,2660000,,12,High needs,50,20,40%,40
2011,2660000,,9,Low income,19,11,57.9%,60
2011,2660000,,99,Students w/disabilities,36,13,36.1%,70
2011,2660000,,87,Afr. Amer./Black,12,5,41.7%,80
2011,2660000,,88,Asian,26,13,50%,100
2011,2660000,,89,Hispanic/Latino,6,3,50%,110
2011,2660000,,90,White,230,151,65.7%,140
2011,2710000,2710505,5,All Students,399,399,100%,10
2011,2710000,2710505,11,Female,234,234,100%,20
2011,2710000,2710505,10,Male,165,165,100%,30
2011,2710000,2710505,12,High needs,99,99,100%,40
2011,2710000,2710505,95,ELL,10,10,100%,50
2011,2710000,2710505,9,Low income,51,51,100%,60
2011,2710000,2710505,99,Students w/disabilities,51,51,100%,70
2011,2710000,2710505,87,Afr. Amer./Black,9,9,100%,80
2011,2710000,2710505,88,Asian,39,39,100%,100
2011,2710000,2710505,89,Hispanic/Latino,21,21,100%,110
2011,2710000,2710505,90,White,325,325,100%,140
2011,2710000,,5,All Students,402,402,100%,10
2011,2710000,,11,Female,235,235,100%,20
2011,2710000,,10,Male,167,167,100%,30
2011,2710000,,12,High needs,102,102,100%,40
2011,2710000,,95,ELL,10,10,100%,50
2011,2710000,,9,Low income,52,52,100%,60
2011,2710000,,99,Students w/disabilities,54,54,100%,70
2011,2710000,,87,Afr. Amer./Black,9,9,100%,80
2011,2710000,,88,Asian,40,40,100%,100
2011,2710000,,89,Hispanic/Latino,21,21,100%,110
2011,2710000,,90,White,327,327,100%,140
2011,2730000,2730505,5,All Students,218,166,76.1%,10
2011,2730000,2730505,11,Female,108,85,78.7%,20
2011,2730000,2730505,10,Male,110,81,73.6%,30
2011,2730000,2730505,12,High needs,30,12,40%,40
2011,2730000,2730505,9,Low income,21,9,42.9%,60
2011,2730000,2730505,99,Students w/disabilities,12,4,33.3%,70
2011,2730000,2730505,90,White,209,160,76.6%,140
2011,2730000,,5,All Students,219,166,75.8%,10
2011,2730000,,11,Female,108,85,78.7%,20
2011,2730000,,10,Male,111,81,73%,30
2011,2730000,,12,High needs,31,12,38.7%,40
2011,2730000,,9,Low income,21,9,42.9%,60
2011,2730000,,99,Students w/disabilities,13,4,30.8%,70
2011,2730000,,90,White,210,160,76.2%,140
2011,2740000,2740505,5,All Students,303,148,48.8%,10
2011,2740000,2740505,11,Female,150,80,53.3%,20
2011,2740000,2740505,10,Male,153,68,44.4%,30
2011,2740000,2740505,12,High needs,243,106,43.6%,40
2011,2740000,2740505,95,ELL,57,19,33.3%,50
